"count","Sample_Barcode","Condition"
240.407373638975,"TCGA-A5-A0VQ","Donor_wo"
79.9090693651268,"TCGA-BG-A0M0","Donor_wo"
35.5790519293803,"TCGA-D1-A3DG","Donor_wo"
2104.34812065413,"TCGA-AP-A1DO","Donor_wo"
663.843301450298,"TCGA-EY-A1GV","Donor_wo"
81.9198933133861,"TCGA-AJ-A3NG","Donor_wo"
2486.75655102418,"TCGA-AX-A2H4","Donor_wo"
194.977421524044,"TCGA-AX-A06F","Donor_wo"
89003.3381967889,"TCGA-AJ-A3BH","Donor_w"
27.9833304532005,"TCGA-EY-A215","Donor_wo"
2168.83946239172,"TCGA-D1-A161","Donor_wo"
397.294500830378,"TCGA-E6-A8L9","Donor_wo"
6027.26119142885,"TCGA-BK-A0CC","Donor_wo"
64.6355282240324,"TCGA-DI-A0WH","Donor_wo"
695.441423320709,"TCGA-BG-A3EW","Donor_wo"
93.3114914067884,"TCGA-EY-A1GE","Donor_wo"
2695.06799168394,"TCGA-B5-A1MU","Donor_wo"
144.900902923722,"TCGA-BS-A0UA","Donor_wo"
1544.05418822154,"TCGA-EY-A1GO","Donor_wo"
263.685416267801,"TCGA-B5-A0JX","Donor_wo"
31.7913004763016,"TCGA-DI-A2QU","Donor_wo"
237.965347117355,"TCGA-DF-A2KN","Donor_w"
30.5636461032591,"TCGA-EO-A22X","Donor_wo"
124.094405301186,"TCGA-D1-A0ZN","Donor_wo"
825.430124632628,"TCGA-EY-A1GH","Donor_wo"
295.000666786023,"TCGA-BG-A0MA","Donor_wo"
28.5912515160433,"TCGA-AP-A1DK","Donor_wo"
189.609105760594,"TCGA-EO-A2CG","Donor_wo"
100.822042513237,"TCGA-D1-A1NU","Donor_wo"
51.2161582241401,"TCGA-KP-A3W0","Donor_wo"
25.2815720883501,"TCGA-E6-A2P9","Donor_wo"
218.445264808212,"TCGA-AX-A2H8","Donor_wo"
20.4627737232708,"TCGA-AX-A2HF","Donor_wo"
252.691637294386,"TCGA-EO-A3KX","Donor_wo"
142.048897734604,"TCGA-EO-A3AY","Donor_wo"
407.80312870941,"TCGA-D1-A16B","Donor_wo"
101.761549472978,"TCGA-BK-A0CA","Donor_wo"
1351.36959706873,"TCGA-B5-A3S1","Donor_wo"
92.9714929747989,"TCGA-B5-A1MX","Donor_wo"
440.352145438268,"TCGA-BG-A0YV","Donor_wo"
853.810944019153,"TCGA-A5-A7WJ","Donor_wo"
463.183179843434,"TCGA-EC-A1QX","Donor_wo"
25.7278384053774,"TCGA-D1-A1O0","Donor_wo"
15.8448446523422,"TCGA-EO-A2CH","Donor_wo"
19.9992800630844,"TCGA-EO-A22S","Donor_wo"
176.888523585194,"TCGA-BG-A220","Donor_wo"
4799.53248760427,"TCGA-BK-A26L","Donor_wo"
3466.2285046281,"TCGA-EC-A1NJ","Donor_wo"
1184.82898506867,"TCGA-AP-A1E1","Donor_wo"
56.9722137670423,"TCGA-A5-A0GP","Donor_wo"
2018.38232989878,"TCGA-D1-A17B","Donor_wo"
38.7991076795278,"TCGA-A5-A1OK","Donor_wo"
29.444770829364,"TCGA-FI-A2D6","Donor_wo"
802.564210879792,"TCGA-A5-A0VP","Donor_wo"
81.2673622447104,"TCGA-D1-A1NX","Donor_wo"
849.256576057343,"TCGA-B5-A3F9","Donor_wo"
86.8082160018195,"TCGA-AP-A054","Donor_wo"
54.9160041578728,"TCGA-A5-A1OH","Donor_wo"
1053.48474169423,"TCGA-B5-A1MS","Donor_wo"
114.946601383541,"TCGA-BG-A0M6","Donor_wo"
823.033331443344,"TCGA-AX-A05Z","Donor_wo"
15.9083131145549,"TCGA-AP-A0LL","Donor_wo"
1479.07473201664,"TCGA-B5-A11S","Donor_wo"
15.2002110251095,"TCGA-AX-A1C4","Donor_w"
1863.51181153878,"TCGA-BS-A0U5","Donor_wo"
121.20153467511,"TCGA-D1-A179","Donor_wo"
915.706712194257,"TCGA-D1-A16F","Donor_wo"
91.0130486061495,"TCGA-BK-A139","Donor_wo"
112.07916769509,"TCGA-B5-A0K7","Donor_wo"
319.324422939722,"TCGA-QS-A5YQ","Donor_wo"
455.730272580688,"TCGA-AJ-A3EL","Donor_wo"
276.245570546761,"TCGA-D1-A16V","Donor_wo"
389.760606574431,"TCGA-D1-A17N","Donor_wo"
539.483193042056,"TCGA-B5-A0JN","Donor_wo"
